feature_1,feature_10,feature_11,feature_12,feature_13,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
26.729999999999997,False,False,False,True,False,False,False,False,False,False,False,False
5.05,False,False,False,True,False,False,False,False,False,False,False,False
12.280000000000001,False,False,False,True,False,False,False,False,False,False,False,False
22.259999999999998,False,False,False,True,False,False,False,False,False,False,False,False
31.060000000000002,False,False,False,True,False,False,False,False,False,False,False,False
26.790000000000003,False,False,False,True,False,False,False,False,False,False,False,False
31.560000000000002,False,False,False,True,False,False,False,False,False,False,False,False
33.04,False,False,False,True,False,False,False,False,False,False,False,False
29.34,False,False,False,True,False,False,False,False,False,False,False,False
8.5,False,False,False,True,False,False,False,False,False,False,False,False
3.7,False,False,False,True,False,False,False,False,False,False,False,False
3.65,False,False,False,True,False,False,False,False,False,False,False,False
0.21000000000000002,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.25,False,False,False,True,False,False,False,False,False,False,False,False
2.98,False,False,False,True,False,False,False,False,False,False,False,False
10.29,False,False,False,True,False,False,False,False,False,False,False,False
1.1,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
8.91,False,False,False,True,False,False,False,False,False,False,False,False
22.65,False,False,False,True,False,False,False,False,False,False,False,False
31.049999999999997,False,False,False,True,False,False,False,False,False,False,False,False
16.61,False,False,False,True,False,False,False,False,False,False,False,False
4.16,False,False,False,True,False,False,False,False,False,False,False,False
3.65,False,False,False,True,False,False,False,False,False,False,False,False
3.65,False,False,False,True,False,False,False,False,False,False,False,False
3.65,False,False,False,True,False,False,False,False,False,False,False,False
0.2,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
13.61,False,False,False,True,False,False,False,False,False,False,False,False
7.960000000000001,False,False,False,True,False,False,False,False,False,False,False,False
1.2799999999999998,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
14.69,False,False,False,True,False,False,False,False,False,False,False,False
33.59,False,False,False,True,False,False,False,False,False,False,False,False
24.14,False,False,False,True,False,False,False,False,False,False,False,False
28.889999999999997,False,False,False,True,False,False,False,False,False,False,False,False
16.0,False,False,False,True,False,False,False,False,False,False,False,False
5.29,False,False,False,True,False,False,False,False,False,False,False,False
0.3,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.0,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
5.699999999999999,False,False,False,True,False,False,False,False,False,False,False,False
16.39,False,False,False,True,False,False,False,False,False,False,False,False
17.18,False,False,False,True,False,False,False,False,False,False,False,False
10.29,False,False,False,True,False,False,False,False,False,False,False,False
18.200000000000003,False,False,False,True,False,False,False,False,False,False,False,False
27.200000000000003,False,False,False,True,False,False,False,False,False,False,False,False
20.279999999999998,False,False,False,True,False,False,False,False,False,False,False,False
15.280000000000001,False,False,False,True,False,False,False,False,False,False,False,False
20.52,False,False,False,True,False,False,False,False,False,False,False,False
5.1899999999999995,False,False,False,True,False,False,False,False,False,False,False,False
0.2,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
6.380000000000001,False,False,False,True,False,False,False,False,False,False,False,False
18.1,False,False,False,True,False,False,False,False,False,False,False,False
14.34,False,False,False,True,False,False,False,False,False,False,False,False
3.65,False,False,False,True,False,False,False,False,False,False,False,False
3.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
9.879999999999999,False,False,False,True,False,False,False,False,False,False,False,False
14.5,False,False,False,True,False,False,False,False,False,False,False,False
14.81,False,False,False,True,False,False,False,False,False,False,False,False
22.64,False,False,False,True,False,False,False,False,False,False,False,False
7.42,False,False,False,True,False,False,False,False,False,False,False,False
9.29,False,False,False,True,False,False,False,False,False,False,False,False
27.9,False,False,False,True,False,False,False,False,False,False,False,False
25.0,False,False,False,True,False,False,False,False,False,False,False,False
14.34,False,False,False,True,False,False,False,False,False,False,False,False
4.7,False,False,False,True,False,False,False,False,False,False,False,False
3.65,False,False,False,True,False,False,False,False,False,False,False,False
3.65,False,False,False,True,False,False,False,False,False,False,False,False
6.4,False,False,False,True,False,False,False,False,False,False,False,False
3.65,False,False,False,True,False,False,False,False,False,False,False,False
12.41,False,False,False,True,False,False,False,False,False,False,False,False
14.4,False,False,False,True,False,False,False,False,False,False,False,False
14.450000000000001,False,False,False,True,False,False,False,False,False,False,False,False
7.640000000000001,False,False,False,True,False,False,False,False,False,False,False,False
7.25,False,False,False,True,False,False,False,False,False,False,False,False
18.78,False,False,False,True,False,False,False,False,False,False,False,False
33.150000000000006,False,False,False,True,False,False,False,False,False,False,False,False
24.71,False,False,False,True,False,False,False,False,False,False,False,False
24.85,False,False,False,True,False,False,False,False,False,False,False,False
34.519999999999996,False,False,False,True,False,False,False,False,False,False,False,False
31.5,False,False,False,True,False,False,False,False,False,False,False,False
18.85,False,False,False,True,False,False,False,False,False,False,False,False
11.600000000000001,False,False,False,True,False,False,False,False,False,False,False,False
16.85,False,False,False,True,False,False,False,False,False,False,False,False
27.96,False,False,False,True,False,False,False,False,False,False,False,False
13.07,False,False,False,True,False,False,False,False,False,False,False,False
9.73,False,False,False,True,False,False,False,False,False,False,False,False
4.15,False,False,False,True,False,False,False,False,False,False,False,False
2.9499999999999997,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
7.34,False,False,False,True,False,False,False,False,False,False,False,False
0.35,False,False,False,True,False,False,False,False,False,False,False,False
23.529999999999998,False,False,False,True,False,False,False,False,False,False,False,False
22.88,False,False,False,True,False,False,False,False,False,False,False,False
12.32,False,False,False,True,False,False,False,False,False,False,False,False
30.67,False,False,False,True,False,False,False,False,False,False,False,False
12.399999999999999,False,False,False,True,False,False,False,False,False,False,False,False
7.25,False,False,False,True,False,False,False,False,False,False,False,False
5.09,False,False,False,True,False,False,False,False,False,False,False,False
3.65,False,False,False,True,False,False,False,False,False,False,False,False
3.65,False,False,False,True,False,False,False,False,False,False,False,False
4.04,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
5.43,False,False,False,True,False,False,False,False,False,False,False,False
0.15,False,False,False,True,False,False,False,False,False,False,False,False
7.9399999999999995,False,False,False,True,False,False,False,False,False,False,False,False
13.84,False,False,False,True,False,False,False,False,False,False,False,False
7.25,False,False,False,True,False,False,False,False,False,False,False,False
17.310000000000002,False,False,False,True,False,False,False,False,False,False,False,False
23.4,False,False,False,True,False,False,False,False,False,False,False,False
30.95,False,False,False,True,False,False,False,False,False,False,False,False
31.070000000000004,False,False,False,True,False,False,False,False,False,False,False,False
11.690000000000001,False,False,False,True,False,False,False,False,False,False,False,False
5.12,False,False,False,True,False,False,False,False,False,False,False,False
3.0,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.1,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.25,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
3.1799999999999997,False,False,False,True,False,False,False,False,False,False,False,False
3.2199999999999998,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
11.309999999999999,False,False,False,True,False,False,False,False,False,False,False,False
27.08,False,False,False,True,False,False,False,False,False,False,False,False
14.600000000000001,False,False,False,True,False,False,False,False,False,False,False,False
7.550000000000001,False,False,False,True,False,False,False,False,False,False,False,False
2.66,False,False,False,True,False,False,False,False,False,False,False,False
0.15,False,False,False,True,False,False,False,False,False,False,False,False
12.459999999999999,False,False,False,True,False,False,False,False,False,False,False,False
9.72,False,False,False,True,False,False,False,False,False,False,False,False
4.29,False,False,False,True,False,False,False,False,False,False,False,False
0.2,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
11.83,False,False,False,True,False,False,False,False,False,False,False,False
1.5,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.8400000000000001,False,False,False,True,False,False,False,False,False,False,False,False
21.9,False,False,False,True,False,False,False,False,False,False,False,False
17.299999999999997,False,False,False,True,False,False,False,False,False,False,False,False
12.03,False,False,False,True,False,False,False,False,False,False,False,False
25.880000000000003,False,False,False,True,False,False,False,False,False,False,False,False
14.57,False,False,False,True,False,False,False,False,False,False,False,False
5.05,False,False,False,True,False,False,False,False,False,False,False,False
17.650000000000002,False,False,False,True,False,False,False,False,False,False,False,False
13.709999999999999,False,False,False,True,False,False,False,False,False,False,False,False
3.85,False,False,False,True,False,False,False,False,False,False,False,False
1.26,False,False,False,True,False,False,False,False,False,False,False,False
6.970000000000001,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
17.57,False,False,False,True,False,False,False,False,False,False,False,False
18.3,False,False,False,True,False,False,False,False,False,False,False,False
18.15,False,False,False,True,False,False,False,False,False,False,False,False
29.939999999999998,False,False,False,True,False,False,False,False,False,False,False,False
26.85,False,False,False,True,False,False,False,False,False,False,False,False
21.21,False,False,False,True,False,False,False,False,False,False,False,False
25.6,False,False,False,True,False,False,False,False,False,False,False,False
6.39,False,False,False,True,False,False,False,False,False,False,False,False
9.219999999999999,False,False,False,True,False,False,False,False,False,False,False,False
20.8,False,False,False,True,False,False,False,False,False,False,False,False
14.55,False,False,False,True,False,False,False,False,False,False,False,False
5.7,False,False,False,True,False,False,False,False,False,False,False,False
0.64,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
7.25,False,False,False,True,False,False,False,False,False,False,False,False
30.479999999999997,False,False,False,True,False,False,False,False,False,False,False,False
32.52,False,False,False,True,False,False,False,False,False,False,False,False
18.21,False,False,False,True,False,False,False,False,False,False,False,False
5.72,False,False,False,True,False,False,False,False,False,False,False,False
22.47,False,False,False,True,False,False,False,False,False,False,False,False
20.689999999999998,False,False,False,True,False,False,False,False,False,False,False,False
12.219999999999999,False,False,False,True,False,False,False,False,False,False,False,False
0.64,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
12.0,False,False,False,True,False,False,False,False,False,False,False,False
4.38,False,False,False,True,False,False,False,False,False,False,False,False
0.55,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.25,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
7.98,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.3,False,False,False,True,False,False,False,False,False,False,False,False
9.879999999999999,False,False,False,True,False,False,False,False,False,False,False,False
14.09,False,False,False,True,False,False,False,False,False,False,False,False
7.25,False,False,False,True,False,False,False,False,False,False,False,False
3.7,False,False,False,True,False,False,False,False,False,False,False,False
0.6,False,False,False,True,False,False,False,False,False,False,False,False
17.72,False,False,False,True,False,False,False,False,False,False,False,False
24.89,False,False,False,True,False,False,False,False,False,False,False,False
11.26,False,False,False,True,False,False,False,False,False,False,False,False
7.45,False,False,False,True,False,False,False,False,False,False,False,False
3.14,False,False,False,True,False,False,False,False,False,False,False,False
5.87,False,False,False,True,False,False,False,False,False,False,False,False
9.79,False,False,False,True,False,False,False,False,False,False,False,False
1.48,False,False,False,True,False,False,False,False,False,False,False,False
0.1,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.22999999999999998,False,False,False,True,False,False,False,False,False,False,False,False
18.15,False,False,False,True,False,False,False,False,False,False,False,False
18.15,False,False,False,True,False,False,False,False,False,False,False,False
18.1,False,False,False,True,False,False,False,False,False,False,False,False
17.9,False,False,False,True,False,False,False,False,False,False,False,False
24.73,False,False,False,True,False,False,False,False,False,False,False,False
25.060000000000002,False,False,False,True,False,False,False,False,False,False,False,False
26.189999999999998,False,False,False,True,False,False,False,False,False,False,False,False
20.83,False,False,False,True,False,False,False,False,False,False,False,False
7.25,False,False,False,True,False,False,False,False,False,False,False,False
5.859999999999999,False,False,False,True,False,False,False,False,False,False,False,False
3.65,False,False,False,True,False,False,False,False,False,False,False,False
3.65,False,False,False,True,False,False,False,False,False,False,False,False
3.65,False,False,False,True,False,False,False,False,False,False,False,False
3.65,False,False,False,True,False,False,False,False,False,False,False,False
1.19,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
4.86,False,False,False,True,False,False,False,False,False,False,False,False
4.029999999999999,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
6.99,False,False,False,True,False,False,False,False,False,False,False,False
18.25,False,False,False,True,False,False,False,False,False,False,False,False
22.380000000000003,False,False,False,True,False,False,False,False,False,False,False,False
8.19,False,False,False,True,False,False,False,False,False,False,False,False
0.7,False,False,False,True,False,False,False,False,False,False,False,False
23.74,False,False,False,True,False,False,False,False,False,False,False,False
18.450000000000003,False,False,False,True,False,False,False,False,False,False,False,False
18.25,False,False,False,True,False,False,False,False,False,False,False,False
18.86,False,False,False,True,False,False,False,False,False,False,False,False
21.83,False,False,False,True,False,False,False,False,False,False,False,False
28.79,False,False,False,True,False,False,False,False,False,False,False,False
14.5,False,False,False,True,False,False,False,False,False,False,False,False
14.280000000000001,False,False,False,True,False,False,False,False,False,False,False,False
18.96,False,False,False,True,False,False,False,False,False,False,False,False
15.879999999999999,False,False,False,True,False,False,False,False,False,False,False,False
9.92,False,False,False,True,False,False,False,False,False,False,False,False
13.84,False,False,False,True,False,False,False,False,False,False,False,False
12.26,False,False,False,True,False,False,False,False,False,False,False,False
0.9,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
2.01,False,False,False,True,False,False,False,False,False,False,False,False
24.770000000000003,False,False,False,True,False,False,False,False,False,False,False,False
33.96,False,False,False,True,False,False,False,False,False,False,False,False
15.66,False,False,False,True,False,False,False,False,False,False,False,False
4.05,False,False,False,True,False,False,False,False,False,False,False,False
3.65,False,False,False,True,False,False,False,False,False,False,False,False
0.7300000000000001,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.43,False,False,False,True,False,False,False,False,False,False,False,False
17.15,False,False,False,True,False,False,False,False,False,False,False,False
28.799999999999997,False,False,False,True,False,False,False,False,False,False,False,False
17.669999999999998,False,False,False,True,False,False,False,False,False,False,False,False
9.59,False,False,False,True,False,False,False,False,False,False,False,False
4.26,False,False,False,True,False,False,False,False,False,False,False,False
0.3,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
7.529999999999999,False,False,False,True,False,False,False,False,False,False,False,False
0.35,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
3.37,False,False,False,True,False,False,False,False,False,False,False,False
10.97,False,False,False,True,False,False,False,False,False,False,False,False
1.96,False,False,False,True,False,False,False,False,False,False,False,False
0.1,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.3,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
5.89,False,False,False,True,False,False,False,False,False,False,False,False
27.31,False,False,False,True,False,False,False,False,False,False,False,False
32.28,False,False,False,True,False,False,False,False,False,False,False,False
20.37,False,False,False,True,False,False,False,False,False,False,False,False
15.76,False,False,False,True,False,False,False,False,False,False,False,False
29.240000000000002,False,False,False,True,False,False,False,False,False,False,False,False
15.239999999999998,False,False,False,True,False,False,False,False,False,False,False,False
8.43,False,False,False,True,False,False,False,False,False,False,False,False
0.85,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
0.05,False,False,False,True,False,False,False,False,False,False,False,False
13.43,False,False,False,True,False,False,False,False,False,False,False,False
13.76,False,False,False,True,False,False,False,False,False,False,False,False
7.25,False,False,False,True,False,False,False,False,False,False,False,False
5.02,False,False,False,True,False,False,False,False,False,False,False,False
10.93,False,False,False,True,False,False,False,False,False,False,False,False
8.49,False,False,False,True,False,False,False,False,False,False,False,False
18.450000000000003,False,False,False,True,False,False,False,False,False,False,False,False
18.25,False,False,False,True,False,False,False,False,False,False,False,False
19.65,False,False,False,True,False,False,False,False,False,False,False,False
18.200000000000003,False,False,False,True,False,False,False,False,False,False,False,False
17.9,False,False,False,True,False,False,False,False,False,False,False,False
4.06,False,False,False,True,False,False,False,False,False,False,False,False
3.65,False,False,False,True,False,False,False,False,False,False,False,False
3.85,False,False,False,True,False,False,False,False,False,False,False,False
3.65,False,False,False,True,False,False,False,False,False,False,False,False
3.9,False,False,False,True,False,False,False,False,False,False,False,False
2.02,False,False,False,False,True,False,False,False,False,False,False,False
17.15,False,False,False,False,True,False,False,False,False,False,False,False
17.15,False,False,False,False,True,False,False,False,False,False,False,False
17.15,False,False,False,False,True,False,False,False,False,False,False,False
7.0600000000000005,False,False,False,False,True,False,False,False,False,False,False,False
3.65,False,False,False,False,True,False,False,False,False,False,False,False
3.65,False,False,False,False,True,False,False,False,False,False,False,False
0.6000000000000001,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
10.280000000000001,False,False,False,False,True,False,False,False,False,False,False,False
17.15,False,False,False,False,True,False,False,False,False,False,False,False
10.8,False,False,False,False,True,False,False,False,False,False,False,False
16.88,False,False,False,False,True,False,False,False,False,False,False,False
8.8,False,False,False,False,True,False,False,False,False,False,False,False
5.609999999999999,False,False,False,False,True,False,False,False,False,False,False,False
0.25,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
9.14,False,False,False,False,True,False,False,False,False,False,False,False
14.5,False,False,False,False,True,False,False,False,False,False,False,False
9.65,False,False,False,False,True,False,False,False,False,False,False,False
7.25,False,False,False,False,True,False,False,False,False,False,False,False
2.13,False,False,False,False,True,False,False,False,False,False,False,False
0.1,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
8.06,False,False,False,False,True,False,False,False,False,False,False,False
8.56,False,False,False,False,True,False,False,False,False,False,False,False
18.71,False,False,False,False,True,False,False,False,False,False,False,False
25.78,False,False,False,False,True,False,False,False,False,False,False,False
13.55,False,False,False,False,True,False,False,False,False,False,False,False
17.96,False,False,False,False,True,False,False,False,False,False,False,False
19.96,False,False,False,False,True,False,False,False,False,False,False,False
34.03,False,False,False,False,True,False,False,False,False,False,False,False
31.650000000000002,False,False,False,False,True,False,False,False,False,False,False,False
27.13,False,False,False,False,True,False,False,False,False,False,False,False
21.9,False,False,False,False,True,False,False,False,False,False,False,False
11.75,False,False,False,False,True,False,False,False,False,False,False,False
3.65,False,False,False,False,True,False,False,False,False,False,False,False
3.65,False,False,False,False,True,False,False,False,False,False,False,False
3.65,False,False,False,False,True,False,False,False,False,False,False,False
4.4,False,False,False,False,True,False,False,False,False,False,False,False
3.1999999999999997,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
9.61,False,False,False,False,True,False,False,False,False,False,False,False
18.3,False,False,False,False,True,False,False,False,False,False,False,False
18.25,False,False,False,False,True,False,False,False,False,False,False,False
14.510000000000002,False,False,False,False,True,False,False,False,False,False,False,False
3.65,False,False,False,False,True,False,False,False,False,False,False,False
3.65,False,False,False,False,True,False,False,False,False,False,False,False
8.81,False,False,False,False,True,False,False,False,False,False,False,False
15.34,False,False,False,False,True,False,False,False,False,False,False,False
18.05,False,False,False,False,True,False,False,False,False,False,False,False
15.120000000000001,False,False,False,False,True,False,False,False,False,False,False,False
3.7,False,False,False,False,True,False,False,False,False,False,False,False
2.8299999999999996,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.53,False,False,False,False,True,False,False,False,False,False,False,False
29.61,False,False,False,False,True,False,False,False,False,False,False,False
31.650000000000002,False,False,False,False,True,False,False,False,False,False,False,False
16.36,False,False,False,False,True,False,False,False,False,False,False,False
9.77,False,False,False,False,True,False,False,False,False,False,False,False
2.37,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
9.399999999999999,False,False,False,False,True,False,False,False,False,False,False,False
8.03,False,False,False,False,True,False,False,False,False,False,False,False
0.98,False,False,False,False,True,False,False,False,False,False,False,False
15.37,False,False,False,False,True,False,False,False,False,False,False,False
27.07,False,False,False,False,True,False,False,False,False,False,False,False
31.320000000000004,False,False,False,False,True,False,False,False,False,False,False,False
26.409999999999997,False,False,False,False,True,False,False,False,False,False,False,False
